Run,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,Bytes,cell_line_id,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),incubated_with_4su_for,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR2937227,RNA-Seq,52,7517744,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19140,PRJNA302818,SAMN04280652,5956147,NA19140,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439930,GSM1946168,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946168,4sU-seq of YRI individual NA19140_30min,SRP066450
SRR2937228,RNA-Seq,50,490336400,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19140,PRJNA302818,SAMN04280653,223780313,NA19140,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439931,GSM1946169,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946169,4sU-seq of YRI individual NA19140_60min,SRP066450
SRR2937229,RNA-Seq,52,714557012,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19140,PRJNA302818,SAMN04280654,523143144,NA19140,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439932,GSM1946170,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946170,4sU-seq of YRI individual NA19140_60min,SRP066450
SRR2937230,RNA-Seq,52,4856800,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19140,PRJNA302818,SAMN04280655,3867830,NA19140,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439933,GSM1946171,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946171,4sU-seq of YRI individual NA19140_60min,SRP066450
SRR2937231,RNA-Seq,52,337953304,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280656,244571625,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439934,GSM1946172,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946172,4sU-seq of YRI individual NA19141_30min,SRP066450
SRR2937232,RNA-Seq,52,267383688,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280657,198638959,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439935,GSM1946173,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946173,4sU-seq of YRI individual NA19141_30min,SRP066450
SRR2937233,RNA-Seq,52,284342084,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280658,207355053,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439936,GSM1946174,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946174,4sU-seq of YRI individual NA19141_30min,SRP066450
SRR2937234,RNA-Seq,52,487240468,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280659,350501464,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439937,GSM1946175,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946175,4sU-seq of YRI individual NA19141_60min,SRP066450
SRR2937235,RNA-Seq,52,391255852,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280660,289011678,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439938,GSM1946176,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946176,4sU-seq of YRI individual NA19141_60min,SRP066450
SRR2937236,RNA-Seq,52,412977032,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19141,PRJNA302818,SAMN04280661,299400843,NA19141,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439939,GSM1946177,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946177,4sU-seq of YRI individual NA19141_60min,SRP066450
SRR2937237,RNA-Seq,50,464410050,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280662,209925002,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439940,GSM1946178,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946178,4sU-seq of YRI individual NA19143_30min,SRP066450
SRR2937238,RNA-Seq,52,1911734188,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280663,1346999026,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439941,GSM1946179,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946179,4sU-seq of YRI individual NA19143_30min,SRP066450
SRR2937239,RNA-Seq,52,1844966656,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280664,1314374652,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439942,GSM1946180,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946180,4sU-seq of YRI individual NA19143_30min,SRP066450
SRR2937240,RNA-Seq,52,1842594052,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280665,1297575808,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439943,GSM1946181,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946181,4sU-seq of YRI individual NA19143_30min,SRP066450
SRR2937241,RNA-Seq,50,729697000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280492,327867444,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439944,GSM1946182,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946182,4sU-seq of YRI individual NA19143_60min,SRP066450
SRR2937242,RNA-Seq,52,1769066884,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280493,1242567848,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439945,GSM1946183,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946183,4sU-seq of YRI individual NA19143_60min,SRP066450
SRR2937243,RNA-Seq,52,1723336056,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280666,1224386876,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439946,GSM1946184,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946184,4sU-seq of YRI individual NA19143_60min,SRP066450
SRR2937244,RNA-Seq,52,1712911876,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19143,PRJNA302818,SAMN04280667,1202780515,NA19143,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439947,GSM1946185,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946185,4sU-seq of YRI individual NA19143_60min,SRP066450
SRR2937245,RNA-Seq,50,510137100,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19144,PRJNA302818,SAMN04280488,224344434,NA19144,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439948,GSM1946186,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946186,4sU-seq of YRI individual NA19144_30min,SRP066450
SRR2937246,RNA-Seq,50,800000000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19144,PRJNA302818,SAMN04280489,350087112,NA19144,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439949,GSM1946187,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946187,4sU-seq of YRI individual NA19144_60min,SRP066450
SRR2937247,RNA-Seq,50,167803350,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19147,PRJNA302818,SAMN04280490,76091887,NA19147,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439950,GSM1946188,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946188,4sU-seq of YRI individual NA19147_30min,SRP066450
SRR2937248,RNA-Seq,50,514438950,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19147,PRJNA302818,SAMN04280491,233403993,NA19147,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439951,GSM1946189,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946189,4sU-seq of YRI individual NA19147_60min,SRP066450
SRR2937249,RNA-Seq,52,856310468,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280494,611490468,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439952,GSM1946190,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946190,4sU-seq of YRI individual NA19152_30min,SRP066450
SRR2937250,RNA-Seq,52,911074736,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280495,647797346,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439953,GSM1946191,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946191,4sU-seq of YRI individual NA19152_30min,SRP066450
SRR2937251,RNA-Seq,52,925164864,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280496,647989114,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439954,GSM1946192,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946192,4sU-seq of YRI individual NA19152_30min,SRP066450
SRR2937252,RNA-Seq,50,72114400,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280497,32152406,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439955,GSM1946193,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946193,4sU-seq of YRI individual NA19152_30min,SRP066450
SRR2937253,RNA-Seq,52,1422027880,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280498,1011412267,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439956,GSM1946194,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946194,4sU-seq of YRI individual NA19152_60min,SRP066450
SRR2937254,RNA-Seq,52,1514145204,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280499,1071952398,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439957,GSM1946195,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946195,4sU-seq of YRI individual NA19152_60min,SRP066450
SRR2937255,RNA-Seq,52,1532215620,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280500,1068578197,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439958,GSM1946196,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946196,4sU-seq of YRI individual NA19152_60min,SRP066450
SRR2937256,RNA-Seq,50,72434800,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19152,PRJNA302818,SAMN04280501,32235722,NA19152,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439959,GSM1946197,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946197,4sU-seq of YRI individual NA19152_60min,SRP066450
SRR2937257,RNA-Seq,50,309357200,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280502,136880219,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439960,GSM1946198,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946198,4sU-seq of YRI individual NA19153_30min,SRP066450
SRR2937258,RNA-Seq,52,403158392,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280503,287329465,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439961,GSM1946199,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946199,4sU-seq of YRI individual NA19153_30min,SRP066450
SRR2937259,RNA-Seq,52,383132152,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280504,276403677,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439962,GSM1946200,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946200,4sU-seq of YRI individual NA19153_30min,SRP066450
SRR2937260,RNA-Seq,52,386891336,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280505,275533310,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439963,GSM1946201,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946201,4sU-seq of YRI individual NA19153_30min,SRP066450
SRR2937261,RNA-Seq,50,363991750,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280506,160559016,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439964,GSM1946202,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946202,4sU-seq of YRI individual NA19153_60min,SRP066450
SRR2937262,RNA-Seq,52,944239660,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280507,666782645,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439965,GSM1946203,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946203,4sU-seq of YRI individual NA19153_60min,SRP066450
SRR2937263,RNA-Seq,52,915944276,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280508,654091512,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439966,GSM1946204,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946204,4sU-seq of YRI individual NA19153_60min,SRP066450
SRR2937264,RNA-Seq,52,910391248,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19153,PRJNA302818,SAMN04280509,642613957,NA19153,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439967,GSM1946205,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946205,4sU-seq of YRI individual NA19153_60min,SRP066450
SRR2937265,RNA-Seq,52,286822796,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19159,PRJNA302818,SAMN04280510,208423397,NA19159,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439968,GSM1946206,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946206,4sU-seq of YRI individual NA19159_30min,SRP066450
SRR2937266,RNA-Seq,52,1397136,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19159,PRJNA302818,SAMN04280511,1122454,NA19159,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439969,GSM1946207,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946207,4sU-seq of YRI individual NA19159_30min,SRP066450
SRR2937267,RNA-Seq,52,576612504,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19159,PRJNA302818,SAMN04280512,418675293,NA19159,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439970,GSM1946208,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946208,4sU-seq of YRI individual NA19159_60min,SRP066450
SRR2937268,RNA-Seq,52,2860208,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19159,PRJNA302818,SAMN04280513,2273438,NA19159,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439971,GSM1946209,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946209,4sU-seq of YRI individual NA19159_60min,SRP066450
SRR2937269,RNA-Seq,52,771818268,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19172,PRJNA302818,SAMN04280514,563377256,NA19172,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439972,GSM1946210,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946210,4sU-seq of YRI individual NA19172_30min,SRP066450
SRR2937270,RNA-Seq,52,4421924,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19172,PRJNA302818,SAMN04280515,3517468,NA19172,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439973,GSM1946211,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946211,4sU-seq of YRI individual NA19172_30min,SRP066450
SRR2937271,RNA-Seq,52,702773656,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19172,PRJNA302818,SAMN04280516,505163467,NA19172,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439974,GSM1946212,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946212,4sU-seq of YRI individual NA19172_60min,SRP066450
SRR2937272,RNA-Seq,52,3193216,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19172,PRJNA302818,SAMN04280555,2518426,NA19172,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439975,GSM1946213,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946213,4sU-seq of YRI individual NA19172_60min,SRP066450
SRR2937273,RNA-Seq,52,703780324,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280517,502427822,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439976,GSM1946214,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946214,4sU-seq of YRI individual NA19190_30min,SRP066450
SRR2937274,RNA-Seq,52,749808280,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280548,532804184,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439977,GSM1946215,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946215,4sU-seq of YRI individual NA19190_30min,SRP066450
SRR2937275,RNA-Seq,52,789485944,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280549,552676329,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439978,GSM1946216,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946216,4sU-seq of YRI individual NA19190_30min,SRP066450
SRR2937276,RNA-Seq,52,575977896,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280550,410330869,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439979,GSM1946217,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946217,4sU-seq of YRI individual NA19190_60min,SRP066450
SRR2937277,RNA-Seq,52,608912460,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280551,431657043,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439980,GSM1946218,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946218,4sU-seq of YRI individual NA19190_60min,SRP066450
