IndID	Assay	Phenotype	study_accession	R1_ftp	R2_ftp	R1_aspera	R2_aspera	R1_local	R2_local	notes	IsIn1KG.Phase3	Include	RepNumber	PairedEnd
NA20530	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188258/ERR188258_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188258/ERR188258_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20531	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188399/ERR188399_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188399/ERR188399_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20532	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188226/ERR188226_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188226/ERR188226_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20534	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188114/ERR188114_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20535	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188398/ERR188398_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188398/ERR188398_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20536	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20537	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188359/ERR188359_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188359/ERR188359_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20538	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188208/ERR188208_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188208/ERR188208_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20539	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188138/ERR188138_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188138/ERR188138_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20540	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188436/ERR188436_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20541	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188052/ERR188052_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188052/ERR188052_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20542	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188203/ERR188203_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188203/ERR188203_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20543	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188334/ERR188334_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188334/ERR188334_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20544	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188252/ERR188252_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188252/ERR188252_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20581	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188402/ERR188402_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188402/ERR188402_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20582	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188259/ERR188259_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188259/ERR188259_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20585	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188199/ERR188199_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188199/ERR188199_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20586	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188353/ERR188353_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188353/ERR188353_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20588	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188201/ERR188201_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188201/ERR188201_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20589	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188343/ERR188343_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20752	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188054/ERR188054_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20754	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188108/ERR188108_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188108/ERR188108_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20756	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188251/ERR188251_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188251/ERR188251_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20757	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188295/ERR188295_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188295/ERR188295_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20758	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188276/ERR188276_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188276/ERR188276_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20759	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188068/ERR188068_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188068/ERR188068_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20760	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188110/ERR188110_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188110/ERR188110_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20761	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188479/ERR188479_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20765	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188153/ERR188153_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20766	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188126/ERR188126_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188126/ERR188126_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20768	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188105/ERR188105_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20769	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188381/ERR188381_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188381/ERR188381_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20770	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188191/ERR188191_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188191/ERR188191_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20771	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188345/ERR188345_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188345/ERR188345_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20772	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188393/ERR188393_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188393/ERR188393_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20773	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188305/ERR188305_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188305/ERR188305_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20774	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188179/ERR188179_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188179/ERR188179_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20778	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188079/ERR188079_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188079/ERR188079_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20783	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188171/ERR188171_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188171/ERR188171_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20785	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188173/ERR188173_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188173/ERR188173_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20786	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188192/ERR188192_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188192/ERR188192_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20787	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188360/ERR188360_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188360/ERR188360_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20790	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188155/ERR188155_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188155/ERR188155_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20792	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20795	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188384/ERR188384_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188384/ERR188384_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20796	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188316/ERR188316_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188316/ERR188316_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20797	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188132/ERR188132_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188132/ERR188132_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20798	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188335/ERR188335_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188335/ERR188335_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20799	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188405/ERR188405_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188405/ERR188405_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20800	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188419/ERR188419_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20801	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188281/ERR188281_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188281/ERR188281_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20802	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188249/ERR188249_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188249/ERR188249_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20803	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188437/ERR188437_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20804	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188147/ERR188147_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188147/ERR188147_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20805	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188286/ERR188286_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188286/ERR188286_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20806	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188094/ERR188094_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188094/ERR188094_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20807	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188372/ERR188372_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188372/ERR188372_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20808	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188253/ERR188253_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188253/ERR188253_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20809	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188282/ERR188282_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188282/ERR188282_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20810	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188408/ERR188408_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188408/ERR188408_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20811	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20812	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188137/ERR188137_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188137/ERR188137_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20813	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188394/ERR188394_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188394/ERR188394_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20814	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188265/ERR188265_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20815	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188475/ERR188475_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188475/ERR188475_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20816	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188210/ERR188210_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188210/ERR188210_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20819	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20826	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188125/ERR188125_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188125/ERR188125_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA20828	RNA-seq	Expression.Splicing	E-GEUV-1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188406/ERR188406_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188406/ERR188406_2.fastq.gz	NA	NA	NA	NA	NA	TRUE	TRUE	1	TRUE
NA19206	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658110/SRR1658110_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658110/SRR1658110_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658110/SRR1658110_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658110/SRR1658110_2.fastq.gz	NA	NA	GM19206_H3K27AC	TRUE	TRUE	1	TRUE
NA19140	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658111/SRR1658111_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658111/SRR1658111_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658111/SRR1658111_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658111/SRR1658111_2.fastq.gz	NA	NA	GM19140_H3K27AC	TRUE	TRUE	1	TRUE
NA19092	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658112/SRR1658112_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658112/SRR1658112_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658112/SRR1658112_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658112/SRR1658112_2.fastq.gz	NA	NA	GM19092_H3K4ME3	TRUE	TRUE	1	TRUE
NA19128	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658113/SRR1658113_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658113/SRR1658113_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658113/SRR1658113_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658113/SRR1658113_2.fastq.gz	NA	NA	GM19128_H3K4ME3	TRUE	TRUE	1	TRUE
NA19101	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658114/SRR1658114_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658114/SRR1658114_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658114/SRR1658114_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658114/SRR1658114_2.fastq.gz	NA	NA	GM19101_H3K27AC	TRUE	TRUE	1	TRUE
NA19140	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658115/SRR1658115_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658115/SRR1658115_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658115/SRR1658115_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658115/SRR1658115_2.fastq.gz	NA	NA	GM19140_H3K4ME1	TRUE	TRUE	1	TRUE
NA19092	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658116/SRR1658116_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658116/SRR1658116_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658116/SRR1658116_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658116/SRR1658116_2.fastq.gz	NA	NA	GM19092_H3K4ME1	TRUE	TRUE	1	TRUE
